"Regione","Provincia","Comune","Codice Sito","Nome Sito","LONG ","LAT ","Data ","Ostreopsis cf. ovata cell/l","Ostreopsis cf. ovata cell/ g fw","","","","","","","","","",""
"Calabria","Vibo Valentia","Briatico","VV3","S.Irene ","16.00269","38.72344","8/24/2020","40","/"
"Calabria","Vibo Valentia","Briatico","VV3","S.Irene ","16.00269","38.72344","9/21/2020","0","/"
"Calabria","Vibo Valentia","Vibo Valentia","VV4","Lido Proserpina ","16.13239","38.71714","7/29/2020","140","2095"
"Calabria","Vibo Valentia","Vibo Valentia","VV4","Lido Proserpina ","16.13239","38.71714","8/24/2020","0","49"
"Calabria","Vibo Valentia","Vibo Valentia","VV4","Lido Proserpina ","16.13239","38.71714","9/21/2020","20","89"
"Calabria","Vibo Valentia","Ricadi","VV5","Baia di Riaci","15.86867","38.67126","7/29/2020","40","59"
"Calabria","Vibo Valentia","Ricadi","VV5","Baia di Riaci","15.86867","38.67126","8/25/2020","0","0"
"Calabria","Vibo Valentia","Ricadi","VV5","Baia di Riaci","15.86867","38.67126","9/22/2020","40","1942"
"Calabria","Vibo Valentia","Ricadi","VV6","Santa Maria di Ricadi","15.849967","38.60614","7/29/2020","320","227"
"Calabria","Vibo Valentia","Ricadi","VV6","Santa Maria di Ricadi","15.849967","38.60614","8/25/2020","20","950"
"Calabria","Vibo Valentia","Ricadi","VV6","Santa Maria di Ricadi","15.849967","38.60614","9/22/2020","80","94"
"Calabria","Catanzaro","Stalettì","CZ01VIP ","Copanello  Lido Guglielmo c/o discoteca VIP ","16.569556","38.76477778","6/29/2020","160","53"
"Calabria","Catanzaro","Stalettì","CZ01VIP ","Copanello  Lido Guglielmo c/o discoteca VIP ","16.569556","38.76477778","7/8/2020","240","38"
"Calabria","Catanzaro","Stalettì","CZ01VIP ","Copanello  Lido Guglielmo c/o discoteca VIP ","16.569556","38.76477778","7/23/2020","320","59"
"Calabria","Catanzaro","Stalettì","CZ01VIP ","Copanello  Lido Guglielmo c/o discoteca VIP ","16.569556","38.76477778","8/26/2020","200","89"
"Calabria","Catanzaro","Stalettì","CZ01VIP ","Copanello  Lido Guglielmo c/o discoteca VIP ","16.569556","38.76477778","9/7/2020","0","72"
"Calabria","Catanzaro","Stalettì","CZ06CAB ","Caminia c/o Lido La Cabana ","16.564556","38.75116667","6/29/2020","160","84"
"Calabria","Catanzaro","Stalettì","CZ06CAB ","Caminia c/o Lido La Cabana ","16.564556","38.75116667","7/8/2020","160","53"
"Calabria","Catanzaro","Stalettì","CZ06CAB ","Caminia c/o Lido La Cabana ","16.564556","38.75116667","7/23/2020","680","87"
"Calabria","Catanzaro","Stalettì","CZ06CAB ","Caminia c/o Lido La Cabana ","16.564556","38.75116667","8/26/2020","120","73"
"Calabria","Catanzaro","Stalettì","CZ06CAB ","Caminia c/o Lido La Cabana ","16.564556","38.75116667","9/7/2020","240","95"
"Calabria","Catanzaro","Soverato ","CZ08 SOV","c/o Lido S.Domenico","16.911472222222","39.165","6/29/2020","200","80"
"Calabria","Catanzaro","Soverato ","CZ08 SOV","c/o Lido S.Domenico","16.911472222222","39.165","7/8/2020","800","222"
"Calabria","Catanzaro","Soverato ","CZ08 SOV","c/o Lido S.Domenico","16.911472222222","39.165","7/23/2020","880","235"
"Calabria","Catanzaro","Soverato ","CZ08 SOV","c/o Lido S.Domenico","16.911472222222","39.165","8/26/2020","520","133"
"Calabria","Catanzaro","Soverato ","CZ08 SOV","c/o Lido S.Domenico","16.911472222222","39.165","9/7/2020","80","39"
"Calabria","Crotone","Melissa","KR-A","Torre Melissa","17.110255555556","39.303572222222","30/06/2020","660","1131"
"Calabria","Crotone","Melissa","KR-A","Torre Melissa","17.110255555556","39.303572222222","22/07/2020","1333","4448"
"Calabria","Crotone","Melissa","KR-A","Torre Melissa","17.110255555556","39.303572222222","26/08/2020","0","/"
"Calabria","Crotone","Crotone","KR-B","Crotone","17.132988888889","39.075852777778","30/06/2020","696","1570"
"Calabria","Crotone","Crotone","KR-B","Crotone","17.132988888889","39.075852777778","22/07/2020","848","2551"
"Calabria","Crotone","Crotone","KR-B","Crotone","17.132988888889","39.075852777778","26/08/2020","0","/"
"Calabria","Crotone","Isola di Capo Rizzuto","KR-C","Isola di Caporizzuto","17.099405555556","38.901","30/06/2020","863","1500"
"Calabria","Crotone","Isola di Capo Rizzuto","KR-C","Isola di Caporizzuto","17.099405555556","38.901","22/07/2020","1029","1333"
"Calabria","Crotone","Isola di Capo Rizzuto","KR-C","Isola di Caporizzuto","17.099405555556","38.901","26/08/2020","0","/"
"Calabria","Cosenza","Crosia","CSI1 ","Antistante Ristorante Giacomino","16.7945","39.609583333333","23/06/2020","0","15"
"Calabria","Cosenza","Crosia","CSI1 ","Antistante Ristorante Giacomino","16.7945","39.609583333333","07/07/2020","0","/"
"Calabria","Cosenza","Crosia","CSI1 ","Antistante Ristorante Giacomino","16.7945","39.609583333333","21/07/2020","0","0"
"Calabria","Cosenza","Crosia","CSI1 ","Antistante Ristorante Giacomino","16.7945","39.609583333333","10/08/2020","0","/"
"Calabria","Cosenza","Crosia","CSI1 ","Antistante Ristorante Giacomino","16.7945","39.609583333333","25/08/2020","0","/"
"Calabria","Cosenza","Crosia","CSI1 ","Antistante Ristorante Giacomino","16.7945","39.609583333333","15/09/2020","0","/"
"Calabria","Cosenza","Roseto Capo Spulico","CSI2 ","La Scogliera ant. Castello","17.037972222222","40.635255555556","22/06/2020","0","/"
"Calabria","Cosenza","Roseto Capo Spulico","CSI2 ","La Scogliera ant. Castello","17.037972222222","40.635255555556","06/07/2020","40","/"
"Calabria","Cosenza","Roseto Capo Spulico","CSI2","La Scogliera ant. Castello","17.037972222222","40.635255555556","20/07/2020","0","/"
"Calabria","Cosenza","Roseto Capo Spulico","CSI2 ","La Scogliera ant. Castello","17.037972222222","40.635255555556","11/08/2020","0","/"
"Calabria","Cosenza","Roseto Capo Spulico","CSI2 ","La Scogliera ant. Castello","17.037972222222","40.635255555556","24/08/2020","0","/"
"Calabria","Cosenza","Roseto Capo Spulico","CSI2","La Scogliera ant. Castello","17.037972222222","40.635255555556","14/09/2020","0","/"
"Calabria","Cosenza","Amantea","CST3 ","Scoglio Coreca","16.138277777778","39.16375","24/06/2020","0","/"
"Calabria","Cosenza","Amantea","CST3 ","Scoglio Coreca","16.138277777778","39.16375","08/07/2020","0","/"
"Calabria","Cosenza","Amantea","CST3 ","Scoglio Coreca","16.138277777778","39.16375","22/07/2020","0","/"
"Calabria","Cosenza","Amantea","CST3 ","Scoglio Coreca","16.138277777778","39.16375","17/08/2020","0","/"
"Calabria","Cosenza","Amantea","CST3 ","Scoglio Coreca","16.138277777778","39.16375","26/08/2020","0","/"
"Calabria","Cosenza","Amantea","CST3 ","Scoglio Coreca","16.138277777778","39.16375","16/09/2020","0","/"
"Calabria","Cosenza","Amantea","CST3 ","Scoglio Coreca","16.138277777778","39.16375","24/09/2020","0","/"
"Calabria","Cosenza","S.Lucido","CST4 ","Lo Scoglio","17.031111111111","40.6425","25/06/2020","0","/"
"Calabria","Cosenza","S.Lucido","CST4 ","Lo Scoglio","17.031111111111","40.6425","09/07/2020","0","0"
"Calabria","Cosenza","S.Lucido","CST4 ","Lo Scoglio","17.031111111111","40.6425","18/08/2020","0","/"
"Calabria","Cosenza","S.Lucido","CST4 ","Lo Scoglio","17.031111111111","40.6425","26/08/2020","0","/"
"Calabria","Cosenza","S.Lucido","CST4 ","Lo Scoglio","17.031111111111","40.6425","17/09/2020","0","/"
"Calabria","Cosenza","S.Lucido","CST4 ","Lo Scoglio","17.031111111111","40.6425","24/09/2020","0","/"
"Campania","Napoli","Monte Di Procida","IT015063047001","Capo Schiano","14.03511072","40.80003245","6/22/2020","120","/"
"Campania","Napoli","Monte Di Procida","IT015063047001","Capo Schiano","14.03511072","40.80003245","7/13/2020","0","/"
"Campania","Napoli","Monte Di Procida","IT015063047001","Capo Schiano","14.03511072","40.80003245","7/31/2020","0","/"
"Campania","Napoli","Monte Di Procida","IT015063047001","Capo Schiano","14.03511072","40.80003245","8/10/2020","80","/"
"Campania","Napoli","Monte Di Procida","IT015063047001","Capo Schiano","14.03511072","40.80003245","8/24/2020","0","/"
"Campania","Napoli","Monte Di Procida","IT015063047001","Capo Schiano","14.03511072","40.80003245","9/7/2020","0","/"
"Campania","Napoli","Monte Di Procida","IT015063047001","Capo Schiano","14.03511072","40.80003245","10/1/2020","0","/"
"Campania","Napoli","Monte Di Procida","IT015063047002","Spiaggia Acquamorta","14.04322515","40.79465898","6/22/2020","0","/"
"Campania","Napoli","Monte Di Procida","IT015063047002","Spiaggia Acquamorta","14.04322515","40.79465898","7/13/2020","0","/"
"Campania","Napoli","Monte Di Procida","IT015063047002","Spiaggia Acquamorta","14.04322515","40.79465898","7/31/2020","0","/"
"Campania","Napoli","Monte Di Procida","IT015063047002","Spiaggia Acquamorta","14.04322515","40.79465898","8/10/2020","0","/"
"Campania","Napoli","Monte Di Procida","IT015063047002","Spiaggia Acquamorta","14.04322515","40.79465898","8/24/2020","0","/"
"Campania","Napoli","Monte Di Procida","IT015063047002","Spiaggia Acquamorta","14.04322515","40.79465898","9/7/2020","0","/"
"Campania","Napoli","Monte Di Procida","IT015063047002","Spiaggia Acquamorta","14.04322515","40.79465898","10/1/2020","0","/"
"Campania","Napoli","Bacoli","IT015063006004","Spiaggia Miliscola","14.07252051","40.78744825","6/17/2020","0","/"
"Campania","Napoli","Bacoli","IT015063006004","Spiaggia Miliscola","14.07252051","40.78744825","7/9/2020","80","/"
"Campania","Napoli","Bacoli","IT015063006004","Spiaggia Miliscola","14.07252051","40.78744825","7/31/2020","0","/"
"Campania","Napoli","Bacoli","IT015063006004","Spiaggia Miliscola","14.07252051","40.78744825","8/7/2020","0","/"
"Campania","Napoli","Bacoli","IT015063006004","Spiaggia Miliscola","14.07252051","40.78744825","8/24/2020","0","/"
"Campania","Napoli","Bacoli","IT015063006004","Spiaggia Miliscola","14.07252051","40.78744825","9/3/2020","0","/"
"Campania","Napoli","Bacoli","IT015063006004","Spiaggia Miliscola","14.07252051","40.78744825","10/1/2020","0","/"
"Campania","Napoli","Bacoli","IT015063006005","Arenile Dragonara ed Esercito","14.08345482","40.78438268","6/17/2020","0","/"
"Campania","Napoli","Bacoli","IT015063006005","Arenile Dragonara ed Esercito","14.08345482","40.78438268","7/9/2020","0","/"
"Campania","Napoli","Bacoli","IT015063006005","Arenile Dragonara ed Esercito","14.08345482","40.78438268","8/7/2020","0","/"
"Campania","Napoli","Bacoli","IT015063006005","Arenile Dragonara ed Esercito","14.08345482","40.78438268","9/3/2020","0","/"
"Campania","Napoli","Bacoli","IT015063006010","Spiaggetta Verde","14.0885","40.7863","6/17/2020","0","/"
"Campania","Napoli","Bacoli","IT015063006010","Spiaggetta Verde","14.0885","40.7863","7/9/2020","0","/"
"Campania","Napoli","Bacoli","IT015063006010","Spiaggetta Verde","14.0885","40.7863","8/7/2020","0","/"
"Campania","Napoli","Bacoli","IT015063006010","Spiaggetta Verde","14.0885","40.7863","9/3/2020","0","/"
"Campania","Napoli","Napoli","IT015063049003","Nisida","14.16539964","40.79364356","6/17/2020","100","/"
"Campania","Napoli","Napoli","IT015063049003","Nisida","14.16539964","40.79364356","7/9/2020","0","/"
"Campania","Napoli","Napoli","IT015063049003","Nisida","14.16539964","40.79364356","8/7/2020","120","/"
"Campania","Napoli","Napoli","IT015063049003","Nisida","14.16539964","40.79364356","9/3/2020","0","/"
"Campania","Napoli","Napoli","IT015063049004","Trentaremi","14.1828639","40.79619183","6/17/2020","320","/"
"Campania","Napoli","Napoli","IT015063049004","Trentaremi","14.1828639","40.79619183","7/9/2020","140","/"
"Campania","Napoli","Napoli","IT015063049004","Trentaremi","14.1828639","40.79619183","7/31/2020","180","/"
"Campania","Napoli","Napoli","IT015063049004","Trentaremi","14.1828639","40.79619183","8/18/2020","0","/"
"Campania","Napoli","Napoli","IT015063049004","Trentaremi","14.1828639","40.79619183","8/24/2020","0","/"
"Campania","Napoli","Napoli","IT015063049004","Trentaremi","14.1828639","40.79619183","9/3/2020","0","/"
"Campania","Napoli","Napoli","IT015063049004","Trentaremi","14.1828639","40.79619183","10/1/2020","0","/"
"Campania","Napoli","Napoli","IT015063049006","Marechiaro","14.19105658","40.79409654","6/23/2020","120","/"
"Campania","Napoli","Napoli","IT015063049006","Marechiaro","14.19105658","40.79409654","7/14/2020","140","/"
"Campania","Napoli","Napoli","IT015063049006","Marechiaro","14.19105658","40.79409654","7/31/2020","100","/"
"Campania","Napoli","Napoli","IT015063049006","Marechiaro","14.19105658","40.79409654","8/12/2020","100","/"
"Campania","Napoli","Napoli","IT015063049006","Marechiaro","14.19105658","40.79409654","8/24/2020","0","/"
"Campania","Napoli","Napoli","IT015063049006","Marechiaro","14.19105658","40.79409654","9/8/2020","100","/"
"Campania","Napoli","Napoli","IT015063049006","Marechiaro","14.19105658","40.79409654","10/1/2020","0","/"
"Campania","Napoli","Napoli","IT015063049007","Punta Nera","14.19483618","40.795213","6/23/2020","80","/"
"Campania","Napoli","Napoli","IT015063049007","Punta Nera","14.19483618","40.795213","7/14/2020","0","/"
"Campania","Napoli","Napoli","IT015063049007","Punta Nera","14.19483618","40.795213","7/31/2020","160","/"
"Campania","Napoli","Napoli","IT015063049007","Punta Nera","14.19483618","40.795213","8/12/2020","0","/"
"Campania","Napoli","Napoli","IT015063049007","Punta Nera","14.19483618","40.795213","8/24/2020","0","/"
"Campania","Napoli","Napoli","IT015063049007","Punta Nera","14.19483618","40.795213","9/8/2020","0","/"
"Campania","Napoli","Napoli","IT015063049007","Punta Nera","14.19483618","40.795213","10/1/2020","0","/"
"Campania","Napoli","Napoli","IT015063049008","Capo Posillipo","14.2077","40.8029","6/23/2020","220","/"
"Campania","Napoli","Napoli","IT015063049008","Capo Posillipo","14.2077","40.8029","7/14/2020","0","/"
"Campania","Napoli","Napoli","IT015063049008","Capo Posillipo","14.2077","40.8029","7/31/2020","200","/"
"Campania","Napoli","Napoli","IT015063049008","Capo Posillipo","14.2077","40.8029","8/12/2020","0","/"
"Campania","Napoli","Napoli","IT015063049008","Capo Posillipo","14.2077","40.8029","8/24/2020","0","/"
"Campania","Napoli","Napoli","IT015063049008","Capo Posillipo","14.2077","40.8029","9/8/2020","0","/"
"Campania","Napoli","Napoli","IT015063049008","Capo Posillipo","14.2077","40.8029","10/1/2020","0","/"
"Campania","Napoli","Napoli","IT015063049009","Posillipo","14.21074065","40.81448379","6/23/2020","140","/"
"Campania","Napoli","Napoli","IT015063049009","Posillipo","14.21074065","40.81448379","7/14/2020","0","/"
"Campania","Napoli","Napoli","IT015063049009","Posillipo","14.21074065","40.81448379","7/31/2020","140","/"
"Campania","Napoli","Napoli","IT015063049009","Posillipo","14.21074065","40.81448379","8/12/2020","0","/"
"Campania","Napoli","Napoli","IT015063049009","Posillipo","14.21074065","40.81448379","8/24/2020","80","/"
"Campania","Napoli","Napoli","IT015063049009","Posillipo","14.21074065","40.81448379","9/8/2020","0","/"
"Campania","Napoli","Napoli","IT015063049009","Posillipo","14.21074065","40.81448379","10/1/2020","0","/"
"Campania","Napoli","Napoli","IT015063049010"," Donn'Anna","14.21615856","40.82059239","6/23/2020","160","/"
"Campania","Napoli","Napoli","IT015063049010"," Donn'Anna","14.21615856","40.82059239","7/14/2020","0","/"
"Campania","Napoli","Napoli","IT015063049010"," Donn'Anna","14.21615856","40.82059239","7/31/2020","0","/"
"Campania","Napoli","Napoli","IT015063049010"," Donn'Anna","14.21615856","40.82059239","8/12/2020","100","/"
"Campania","Napoli","Napoli","IT015063049010"," Donn'Anna","14.21615856","40.82059239","8/24/2020","0","/"
"Campania","Napoli","Napoli","IT015063049010"," Donn'Anna","14.21615856","40.82059239","9/8/2020","0","/"
"Campania","Napoli","Napoli","IT015063049010"," Donn'Anna","14.21615856","40.82059239","10/1/2020","0","/"
"Campania","Napoli","Procida","ITO15063061008","Spiaggia del cimitero","14.0081","40.7629","6/17/2020","0","/"
"Campania","Napoli","Procida","ITO15063061008","Spiaggia del cimitero","14.0081","40.7629","7/8/2020","0","/"
"Campania","Napoli","Procida","ITO15063061008","Spiaggia del cimitero","14.0081","40.7629","8/5/2020","0","/"
"Campania","Napoli","Procida","ITO15063061008","Spiaggia del cimitero","14.0081","40.7629","9/2/2020","0","/"
"Campania","Napoli","Meta","IT015063046001","Scutolo","14.40763087","40.65119298","6/18/2020","0","/"
"Campania","Napoli","Meta","IT015063046001","Scutolo","14.40763087","40.65119298","7/8/2020","0","/"
"Campania","Napoli","Meta","IT015063046001","Scutolo","14.40763087","40.65119298","7/31/2020","640","/"
"Campania","Napoli","Meta","IT015063046001","Scutolo","14.40763087","40.65119298","8/8/2020","0","/"
"Campania","Napoli","Meta","IT015063046001","Scutolo","14.40763087","40.65119298","8/24/2020","0","/"
"Campania","Napoli","Meta","IT015063046001","Scutolo","14.40763087","40.65119298","9/3/2020","0","/"
"Campania","Napoli","Meta","IT015063046001","Scutolo","14.40763087","40.65119298","10/1/2020","0","/"
"Campania","Napoli","Meta","IT015063046003","Purgatorio","14.40656991","40.64578385","6/18/2020","0","/"
"Campania","Napoli","Meta","IT015063046003","Purgatorio","14.40656991","40.64578385","7/8/2020","160","/"
"Campania","Napoli","Meta","IT015063046003","Purgatorio","14.40656991","40.64578385","7/31/2020","0","/"
"Campania","Napoli","Meta","IT015063046003","Purgatorio","14.40656991","40.64578385","8/8/2020","0","/"
"Campania","Napoli","Meta","IT015063046003","Purgatorio","14.40656991","40.64578385","8/24/2020","0","/"
"Campania","Napoli","Meta","IT015063046003","Purgatorio","14.40656991","40.64578385","9/3/2020","0","/"
"Campania","Napoli","Meta","IT015063046003","Purgatorio","14.40656991","40.64578385","10/1/2020","0","/"
"Campania","Napoli","Meta","IT015063046002","Stella Maris","14.4072","40.6478","6/18/2020","0","/"
"Campania","Napoli","Meta","IT015063046002","Stella Maris","14.4072","40.6478","7/8/2020","0","/"
"Campania","Napoli","Meta","IT015063046002","Stella Maris","14.4072","40.6478","7/31/2020","0","/"
"Campania","Napoli","Meta","IT015063046002","Stella Maris","14.4072","40.6478","8/8/2020","0","/"
"Campania","Napoli","Meta","IT015063046002","Stella Maris","14.4072","40.6478","8/24/2020","0","/"
"Campania","Napoli","Meta","IT015063046002","Stella Maris","14.4072","40.6478","9/3/2020","0","/"
"Campania","Napoli","Meta","IT015063046002","Stella Maris","14.4072","40.6478","10/1/2020","0","/"
"Campania","Napoli","Piano Di Sorrento","IT015063053001","Sopramare","14.40281909","40.6403217","6/18/2020","420","/"
"Campania","Napoli","Piano Di Sorrento","IT015063053001","Sopramare","14.40281909","40.6403217","7/8/2020","0","/"
"Campania","Napoli","Piano Di Sorrento","IT015063053001","Sopramare","14.40281909","40.6403217","8/8/2020","0","/"
"Campania","Napoli","Piano Di Sorrento","IT015063053001","Sopramare","14.40281909","40.6403217","9/1/2020","0","/"
"Campania","Napoli","Sant'agnello","IT015063071001","Spiaggia di S.Agnello","14.39874745","40.63806639","6/18/2020","0","/"
"Campania","Napoli","Sant'agnello","IT015063071001","Spiaggia di S.Agnello","14.39874745","40.63806639","7/8/2020","0","/"
"Campania","Napoli","Sant'agnello","IT015063071001","Spiaggia di S.Agnello","14.39874745","40.63806639","7/31/2020","0","/"
"Campania","Napoli","Sant'agnello","IT015063071001","Spiaggia di S.Agnello","14.39874745","40.63806639","8/8/2020","0","/"
"Campania","Napoli","Sant'agnello","IT015063071001","Spiaggia di S.Agnello","14.39874745","40.63806639","8/24/2020","0","/"
"Campania","Napoli","Sant'agnello","IT015063071001","Spiaggia di S.Agnello","14.39874745","40.63806639","9/3/2020","0","/"
"Campania","Napoli","Sant'agnello","IT015063071001","Spiaggia di S.Agnello","14.39874745","40.63806639","10/1/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080001","Riviera di Massa","14.3868372","40.63307599","6/18/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080001","Riviera di Massa","14.3868372","40.63307599","7/8/2020","280","/"
"Campania","Napoli","Sorrento","IT015063080001","Riviera di Massa","14.3868372","40.63307599","7/31/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080001","Riviera di Massa","14.3868372","40.63307599","8/8/2020","160","/"
"Campania","Napoli","Sorrento","IT015063080001","Riviera di Massa","14.3868372","40.63307599","8/24/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080001","Riviera di Massa","14.3868372","40.63307599","9/3/2020","120","/"
"Campania","Napoli","Sorrento","IT015063080001","Riviera di Massa","14.3868372","40.63307599","10/1/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080002","Est Porto Marina Piccola","14.38414017","40.63189052","6/18/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080002","Est Porto Marina Piccola","14.38414017","40.63189052","7/8/2020","1360","/"
"Campania","Napoli","Sorrento","IT015063080002","Est Porto Marina Piccola","14.38414017","40.63189052","7/31/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080002","Est Porto Marina Piccola","14.38414017","40.63189052","8/8/2020","140","/"
"Campania","Napoli","Sorrento","IT015063080002","Est Porto Marina Piccola","14.38414017","40.63189052","8/24/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080002","Est Porto Marina Piccola","14.38414017","40.63189052","9/3/2020","80","/"
"Campania","Napoli","Sorrento","IT015063080002","Est Porto Marina Piccola","14.38414017","40.63189052","10/1/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080003","Sorrento","14.37257068","40.62899933","6/18/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080003","Sorrento","14.37257068","40.62899933","7/8/2020","160","/"
"Campania","Napoli","Sorrento","IT015063080003","Sorrento","14.37257068","40.62899933","7/31/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080003","Sorrento","14.37257068","40.62899933","8/8/2020","120","/"
"Campania","Napoli","Sorrento","IT015063080003","Sorrento","14.37257068","40.62899933","8/24/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080003","Sorrento","14.37257068","40.62899933","9/3/2020","140","/"
"Campania","Napoli","Sorrento","IT015063080003","Sorrento","14.37257068","40.62899933","10/1/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080005","Marina Grande - lato Est","14.36804089","40.62833882","6/18/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080005","Marina Grande - lato Est","14.36804089","40.62833882","7/8/2020","320","/"
"Campania","Napoli","Sorrento","IT015063080005","Marina Grande - lato Est","14.36804089","40.62833882","7/31/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080005","Marina Grande - lato Est","14.36804089","40.62833882","8/8/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080005","Marina Grande - lato Est","14.36804089","40.62833882","8/24/2020","0","/"
"Campania","Napoli","Sorrento","IT015063080005","Marina Grande - lato Est","14.36804089","40.62833882","9/3/2020","80","/"
"Campania","Napoli","Sorrento","IT015063080005","Marina Grande - lato Est","14.36804089","40.62833882","10/1/2020","0","/"
"Campania","Napoli","Massa Lubrense","IT015063044001","Marina Di Puolo ","14.34526448","40.62706657","7/6/2020","80","/"
"Campania","Napoli","Massa Lubrense","IT015063044001","Marina Di Puolo ","14.34526448","40.62706657","8/6/2020","0","/"
"Campania","Napoli","Massa Lubrense","IT015063044001","Marina Di Puolo ","14.34526448","40.62706657","9/1/2020","0","/"
"Campania","Napoli","Massa Lubrense","IT015063044002","San Montano","14.3386","40.6149","6/15/2020","0","/"
"Campania","Napoli","Massa Lubrense","IT015063044002","San Montano","14.3386","40.6149","7/6/2020","60","/"
"Campania","Napoli","Massa Lubrense","IT015063044002","San Montano","14.3386","40.6149","8/6/2020","0","/"
"Campania","Napoli","Massa Lubrense","IT015063044002","San Montano","14.3386","40.6149","9/1/2020","0","/"
"Campania","Napoli","Massa Lubrense","IT015063044008","Baia di Ieranto","14.3402898","40.57394227","7/6/2020","0","/"
"Campania","Napoli","Massa Lubrense","IT015063044008","Baia di Ieranto","14.3402898","40.57394227","8/6/2020","0","/"
"Campania","Napoli","Massa Lubrense","IT015063044008","Baia di Ieranto","14.3402898","40.57394227","9/1/2020","0","/"
"Campania","Napoli","Massa Lubrense","IT015063044011","Recommone","14.36365579","40.58495188","7/6/2020","60","/"
"Campania","Napoli","Massa Lubrense","IT015063044011","Recommone","14.36365579","40.58495188","4/6/2020","0","/"
"Campania","Napoli","Massa Lubrense","IT015063044011","Recommone","14.36365579","40.58495188","9/1/2020","0","/"
"Campania","Napoli","Massa Lubrense","IT015063044012","Marina Crapolla","14.38109499","40.59284827","7/6/2020","60","/"
"Campania","Napoli","Massa Lubrense","IT015063044012","Marina Crapolla","14.38109499","40.59284827","8/6/2020","0","/"
"Campania","Napoli","Massa Lubrense","IT015063044012","Marina Crapolla","14.38109499","40.59284827","9/1/2020","0","/"
"Campania","Napoli","Ischia","IT015063037002","Spiaggia San Pietro","13.9464","40.7453","6/16/2020","0","/"
"Campania","Napoli","Ischia","IT015063037002","Spiaggia San Pietro","13.9464","40.7453","7/8/2020","80","/"
"Campania","Napoli","Ischia","IT015063037002","Spiaggia San Pietro","13.9464","40.7453","8/5/2020","0","/"
"Campania","Napoli","Ischia","IT015063037002","Spiaggia San Pietro","13.9464","40.7453","9/2/2020","0","/"
"Campania","Napoli","Ischia","IT015063037003","Punta Molino","13.95557683","40.73968644","6/16/2020","0","/"
"Campania","Napoli","Ischia","IT015063037003","Punta Molino","13.95557683","40.73968644","7/8/2020","120","/"
"Campania","Napoli","Ischia","IT015063037003","Punta Molino","13.95557683","40.73968644","8/5/2020","0","/"
"Campania","Napoli","Ischia","IT015063037003","Punta Molino","13.95557683","40.73968644","9/2/2020","0","/"
"Campania","Napoli","Ischia","IT015063037005","Carta Romana","13.95962716","40.72378202","6/16/2020","0","/"
"Campania","Napoli","Ischia","IT015063037005","Carta Romana","13.95962716","40.72378202","7/8/2020","0","/"
"Campania","Napoli","Ischia","IT015063037005","Carta Romana","13.95962716","40.72378202","8/5/2020","0","/"
"Campania","Napoli","Ischia","IT015063037005","Carta Romana","13.95962716","40.72378202","9/2/2020","0","/"
"Campania","Napoli","Barano D'ischia","IT015063007002","Punta della Signora","13.91540543","40.69962408","6/16/2020","60","/"
"Campania","Napoli","Barano D'ischia","IT015063007002","Punta della Signora","13.91540543","40.69962408","7/6/2020","0","/"
"Campania","Napoli","Barano D'ischia","IT015063007002","Punta della Signora","13.91540543","40.69962408","8/3/2020","0","/"
"Campania","Napoli","Barano D'ischia","IT015063007002","Punta della Signora","13.91540543","40.69962408","9/1/2020","0","/"
"Campania","Napoli","Serrara Fontana","IT015063078002","S.Angelo ","13.89165512","40.69666333","6/15/2020","0","/"
"Campania","Napoli","Serrara Fontana","IT015063078002","S.Angelo ","13.89165512","40.69666333","7/6/2020","0","/"
"Campania","Napoli","Serrara Fontana","IT015063078002","S.Angelo ","13.89165512","40.69666333","8/3/2020","0","/"
"Campania","Napoli","Serrara Fontana","IT015063078002","S.Angelo ","13.89165512","40.69666333","9/1/2020","0","/"
"Campania","Napoli","Lacco Ameno","IT015063038002","S. Restituta","13.88606368","40.75548573","6/15/2020","0","/"
"Campania","Napoli","Lacco Ameno","IT015063038002","S. Restituta","13.88606368","40.75548573","7/6/2020","80","/"
"Campania","Napoli","Lacco Ameno","IT015063038002","S. Restituta","13.88606368","40.75548573","8/3/2020","0","/"
"Campania","Napoli","Lacco Ameno","IT015063038002","S. Restituta","13.88606368","40.75548573","9/1/2020","0","/"
"Campania","Napoli","Casamicciola Terme","IT015063019003","Punta della Scrofa","13.91815558","40.75121944","6/15/2020","0","/"
"Campania","Napoli","Casamicciola Terme","IT015063019003","Punta della Scrofa","13.91815558","40.75121944","7/8/2020","300","/"
