"Regione","Provincia","Comune","Codice Sito","Nome Sito","LONG ","LAT ","Data ","Ostreopsis cf. ovata cell/l","Ostreopsis cf. ovata cell/ g fw"
"Campania","Salerno","Castellabate","IT015065031012"," Ogliastro marina","14.94281087","40.23319798","6/24/2020","0","/"
"Campania","Salerno","Castellabate","IT015065031012"," Ogliastro marina","14.94281087","40.23319798","7/17/2020","0","/"
"Campania","Salerno","Castellabate","IT015065031012"," Ogliastro marina","14.94281087","40.23319798","8/12/2020","0","/"
"Campania","Salerno","Castellabate","IT015065031012"," Ogliastro marina","14.94281087","40.23319798","9/9/2020","0","/"
"Campania","Salerno","Centola","IT015065039002","Palinuro","15.28368463","40.04315893","6/22/2020","0","/"
"Campania","Salerno","Centola","IT015065039002","Palinuro","15.28368463","40.04315893","7/14/2020","0","/"
"Campania","Salerno","Centola","IT015065039002","Palinuro","15.28368463","40.04315893","8/10/2020","0","/"
"Campania","Salerno","Centola","IT015065039002","Palinuro","15.28368463","40.04315893","9/7/2020","0","/"
"Campania","Salerno","Centola","IT015065039003","Spiaggia Porto","15.27876623","40.03017731","6/22/2020","0","/"
"Campania","Salerno","Centola","IT015065039003","Spiaggia Porto","15.27876623","40.03017731","7/14/2020","0","/"
"Campania","Salerno","Centola","IT015065039003","Spiaggia Porto","15.27876623","40.03017731","8/10/2020","0","/"
"Campania","Salerno","Centola","IT015065039003","Spiaggia Porto","15.27876623","40.03017731","9/7/2020","0","/"
"Campania","Salerno","Camerota","IT015065021009","Porto Infreschi","15.42532766","39.99792924","6/17/2020","0","/"
"Campania","Salerno","Camerota","IT015065021009","Porto Infreschi","15.42532766","39.99792924","7/8/2020","0","/"
"Campania","Salerno","Camerota","IT015065021009","Porto Infreschi","15.42532766","39.99792924","8/7/2020","0","/"
"Campania","Salerno","Camerota","IT015065021009","Porto Infreschi","15.42532766","39.99792924","9/3/2020","0","/"
"Campania","Napoli","Vico Equense","OS 42","Marina di Aequa","14.4157","40.6603","7/7/2020","/","0"
"Campania","Napoli","Vico Equense","OS 42","Marina di Aequa","14.4157","40.6603","7/31/2020","/","21423"
"Campania","Napoli","Vico Equense","OS 42","Marina di Aequa","14.4157","40.6603","8/13/2020","/","5521"
"Campania","Napoli","Vico Equense","OS 42","Marina di Aequa","14.4157","40.6603","8/24/2020","/","5457"
"Campania","Napoli","Vico Equense","OS 42","Marina di Aequa","14.4157","40.6603","9/11/2020","/","0"
"Campania","Napoli","Vico Equense","OS 42","Marina di Aequa","14.4157","40.6603","10/1/2020","0","0"
"Campania","Napoli","Sorrento","OS 17","Sorrento","14.36896797","40.62838528","7/7/2020","/","422961"
"Campania","Napoli","Sorrento","OS 17","Sorrento","14.36896797","40.62838528","7/31/2020","/","32302"
"Campania","Napoli","Sorrento","OS 17","Sorrento","14.36896797","40.62838528","8/13/2020","/","2078"
"Campania","Napoli","Sorrento","OS 17","Sorrento","14.36896797","40.62838528","8/24/2020","/","10691"
"Campania","Napoli","Sorrento","OS 17","Sorrento","14.36896797","40.62838528","9/11/2020","/","4500"
"Campania","Napoli","Sorrento","OS 17","Sorrento","14.36896797","40.62838528","10/1/2020","0","2658"
"Campania","Napoli","Sorrento","OS 17","Sorrento","14.36896797","40.62838528","7/31/2020","180","/"
"Campania","Napoli","Sorrento","OS 17","Sorrento","14.36896797","40.62838528","8/13/2020","0","/"
"Campania","Napoli","Sorrento","OS 17","Sorrento","14.36896797","40.62838528","9/11/2020","0","/"
"Campania","Napoli","Napoli","OS39","Bagni Elena","14.2107","40.8145","7/7/2020","/","0"
"Campania","Napoli","Napoli","OS39","Bagni Elena","14.2107","40.8145","7/31/2020","/","0"
"Campania","Napoli","Napoli","OS39","Bagni Elena","14.2107","40.8145","8/13/2020","/","0"
"Campania","Napoli","Napoli","OS39","Bagni Elena","14.2107","40.8145","8/24/2020","/","8571"
"Campania","Napoli","Napoli","OS39","Bagni Elena","14.2107","40.8145","9/11/2020","/","87325"
"Campania","Napoli","Napoli","OS39","Bagni Elena","14.2107","40.8145","10/1/2020","0","4064"
"Campania","Napoli","Napoli","OS41","Cala S. Basilio","14.188","40.7932","7/7/2020","/","13464"
"Campania","Napoli","Napoli","OS41","Cala S. Basilio","14.188","40.7932","7/31/2020","/","0"
"Campania","Napoli","Napoli","OS41","Cala S. Basilio","14.188","40.7932","8/13/2020","/","0"
"Campania","Napoli","Napoli","OS41","Cala S. Basilio","14.188","40.7932","8/24/2020","/","186"
"Campania","Napoli","Napoli","OS41","Cala S. Basilio","14.188","40.7932","9/11/2020","/","7676"
"Campania","Napoli","Napoli","OS41","Cala S. Basilio","14.188","40.7932","10/1/2020","0","6750"
"Campania","Napoli","Napoli","OS41","Cala S. Basilio","14.188","40.7932","7/31/2020","3140","/"
"Campania","Napoli","Napoli","OS41","Cala S. Basilio","14.188","40.7932","8/13/2020","0","/"
